"jd","star_name","band","validation_flag","magnitude"
2454034.2847,"R AQL","Vis.","V",7.9
2454034.3,"R AQL","Vis.","V",8.2
2454034.3,"R AQL","Vis.","V",7.6
2454034.3222,"R AQL","Vis.","Z",8.2
2454035.28,"R AQL","Vis.","V",8.2
2454035.3257,"R AQL","Vis.","V",7.7
2454035.5,"R AQL","Vis.","V",8.1
2454036.24,"R AQL","Vis.","V",8.5
2454036.3,"R AQL","Vis.","V",8
2454036.6,"R AQL","Vis.","V",7.9
2454037.29167,"R AQL","Vis.","V",7.7
2454037.29444,"R AQL","Vis.","V",7.8
2454038.2514,"R AQL","Vis.","V",8.3
2454038.6188,"R AQL","Vis.","V",7.9
2454039.2,"R AQL","Vis.","V",8.3
2454039.2,"R AQL","Vis.","V",8
2454039.2771,"R AQL","Vis.","V",7.8
2454039.287,"R AQL","Vis.","V",8
2454039.2875,"R AQL","Vis.","V",8.2
2454039.6,"R AQL","Vis.","V",7.8
2454040.26,"R AQL","Vis.","V",8
2454041.2,"R AQL","Vis.","V",7.7
2454041.26766,"R AQL","V","V",7.934
2454041.26845,"R AQL","V","V",7.935
2454041.26922,"R AQL","V","V",7.921
2454041.27001,"R AQL","V","V",7.923
2454041.27079,"R AQL","V","V",7.932
2454041.3,"R AQL","Vis.","V",7.9
2454044.2,"R AQL","Vis.","V",7.7
2454045.3,"R AQL","Vis.","V",7.9
2454046.5,"R AQL","Vis.","V",8.2
2454046.5,"R AQL","Vis.","V",8.1
2454047.2,"R AQL","Vis.","V",7.7
2454047.2438,"R AQL","Vis.","V",8
2454048.5,"R AQL","Vis.","V",8.3
2454048.5,"R AQL","Vis.","Z",8.3
2454049.5097,"R AQL","Vis.","V",8
2454050.2,"R AQL","Vis.","V",8.3
2454050.22,"R AQL","Vis.","V",8.3
2454050.4,"R AQL","Vis.","V",8.9
2454051.2,"R AQL","Vis.","V",7.8
2454051.2188,"R AQL","Vis.","V",8.1
2454051.3,"R AQL","Vis.","V",7.7
2454051.5729,"R AQL","Vis.","V",8.4
2454052.2847,"R AQL","Vis.","V",8.1
2454053.33,"R AQL","Vis.","Z",8.2
2454054.2,"R AQL","Vis.","V",7.8
2454054.2646,"R AQL","Vis.","V",8.4
2454054.29,"R AQL","Vis.","V",8
2454054.306,"R AQL","Vis.","V",8
2454055.19,"R AQL","Vis.","V",8.2
2454055.19861,"R AQL","Vis.","V",8.4
2454055.3,"R AQL","Vis.","V",7.9
2454055.6,"R AQL","Vis.","V",8.3
2454056.2,"R AQL","Vis.","V",8.6
2454058.2,"R AQL","Vis.","V",7.8
2454059.1896,"R AQL","Vis.","V",9.2
2454059.2514,"R AQL","Vis.","V",8.6
2454059.2625,"R AQL","Vis.","V",8.9
2454059.3,"R AQL","Vis.","V",7.9
2454060.2278,"R AQL","Vis.","V",8.7
2454060.5,"R AQL","Vis.","V",8.3
2454061.19375,"R AQL","Vis.","V",8.5
2454061.5,"R AQL","Vis.","V",8.5
2454061.5,"R AQL","Vis.","V",8.9
2454062.5,"R AQL","Vis.","V",8.9
2454062.5,"R AQL","Vis.","Z",8.9
2454063.49,"R AQL","Vis.","V",8.7
2454065.2,"R AQL","Vis.","V",8
2454066.2,"R AQL","Vis.","V",9
2454066.2104,"R AQL","Vis.","V",8.8
2454066.2292,"R AQL","Vis.","V",8.9
2454066.2507,"R AQL","Vis.","V",9.1
2454066.26,"R AQL","Vis.","V",8.7
2454066.3,"R AQL","Vis.","V",8.7
2454067.27,"R AQL","Vis.","V",9.1
2454069.2,"R AQL","Vis.","V",9.4
2454069.2313,"R AQL","Vis.","V",9.3
2454071.18125,"R AQL","Vis.","V",8.9
2454071.2132,"R AQL","Vis.","V",8.9
2454072.5208,"R AQL","Vis.","V",8.9
2454073.2,"R AQL","Vis.","V",8.2
2454075.5,"R AQL","Vis.","V",9.2
2454076.2,"R AQL","Vis.","V",9.4
2454076.2194,"R AQL","Vis.","V",9.3
2454077.195,"R AQL","Vis.","V",9.5
2454078.25,"R AQL","Vis.","V",9
2454079.49,"R AQL","Vis.","V",9.4
2454079.5,"R AQL","Vis.","V",9.2
2454079.5,"R AQL","Vis.","Z",9.2
2454079.5125,"R AQL","Vis.","V",9.2
2454080.2,"R AQL","Vis.","V",9.5
2454080.22292,"R AQL","Vis.","V",9.2
2454081.1889,"R AQL","Vis.","V",9.1
2454081.2,"R AQL","Vis.","V",8.5
2454083.5,"R AQL","Vis.","V",9.1
2454086.1931,"R AQL","Vis.","V",9.4
2454086.3,"R AQL","Vis.","V",9.1
2454089.509,"R AQL","Vis.","V",9.2
2454090.194,"R AQL","Vis.","V",9.8
2454094.4,"R AQL","Vis.","V",9.7
2454117,"R AQL","Vis.","V",10.9
2454127,"R AQL","Vis.","V",11
2454146.9,"R AQL","Vis.","V",11.1
2454148.6965,"R AQL","Vis.","V",11
2454155.9,"R AQL","Vis.","V",10.8
2454155.9208,"R AQL","Vis.","V",10.2
2454160.9375,"R AQL","Vis.","V",10.2
2454164.72,"R AQL","Vis.","V",10.8
2454165.9,"R AQL","Vis.","V",10.6
2454169,"R AQL","Vis.","V",10.2
2454170.6708,"R AQL","Vis.","V",9.7
2454170.7,"R AQL","Vis.","V",10.9
2454175.6424,"R AQL","Vis.","V",9.8
2454177.8556,"R AQL","Vis.","V",9.5
2454177.9,"R AQL","Vis.","V",10
2454180.7,"R AQL","Vis.","V",9.7
2454182.6194,"R AQL","Vis.","V",9.8
2454187.8,"R AQL","Vis.","V",9.2
2454187.89583,"R AQL","Vis.","V",9.2
2454189.59931,"R AQL","Vis.","V",9.3
2454189.8417,"R AQL","Vis.","V",8.5
2454196.7,"R AQL","Vis.","V",9.5
2454199.68,"R AQL","Vis.","V",8.6
2454200.9,"R AQL","Vis.","V",8.2
2454201.9,"R AQL","Vis.","V",8.8
2454203.54375,"R AQL","Vis.","V",8.7
2454203.6,"R AQL","Vis.","V",8.4
2454204.62,"R AQL","Vis.","V",8.4
2454204.8118,"R AQL","Vis.","V",8.2
2454205.5611,"R AQL","Vis.","V",8.4
2454205.6,"R AQL","Vis.","V",8.9
2454209.64,"R AQL","Vis.","V",8.6
2454209.7,"R AQL","Vis.","V",7.6
2454210.51042,"R AQL","Vis.","V",8.6
2454211.8,"R AQL","Vis.","V",8.2
2454212.6,"R AQL","Vis.","V",8.8
2454213.5347,"R AQL","Vis.","V",8
2454213.56458,"R AQL","Vis.","V",8.3
2454214.5,"R AQL","Vis.","V",8.1
2454214.6,"R AQL","Vis.","V",8.7
2454217.5,"R AQL","Vis.","V",8
2454220.541,"R AQL","Vis.","V",8
2454222.66,"R AQL","Vis.","V",8.5
2454222.8,"R AQL","Vis.","V",8.1
2454224.55417,"R AQL","Vis.","V",8.1
2454225.7597,"R AQL","Vis.","V",7.95
2454226.6,"R AQL","Vis.","V",8
2454226.9,"R AQL","Vis.","V",8
2454227.5597,"R AQL","Vis.","V",7.9
2454228.48,"R AQL","Vis.","V",8.3
2454229.5,"R AQL","Vis.","V",7.9
2454230.55,"R AQL","Vis.","V",7.9
2454232.568,"R AQL","Vis.","V",8.2
2454233.4375,"R AQL","Vis.","V",7.9
2454233.47917,"R AQL","Vis.","V",7.9
2454233.5208,"R AQL","Vis.","V",7.8
2454233.79722,"R AQL","Vis.","V",7.8
2454233.8007,"R AQL","Vis.","V",7.7
2454234.8,"R AQL","Vis.","V",7.8
2454235.4,"R AQL","Vis.","V",7.6
2454238.7938,"R AQL","Vis.","V",7.6
2454239.809,"R AQL","Vis.","V",7.5
2454240.36111,"R AQL","Vis.","V",7.6
2454240.5076,"R AQL","Vis.","V",7.9
2454240.52778,"R AQL","Vis.","V",7.7
2454241.44,"R AQL","Vis.","V",7.6
2454241.5278,"R AQL","Vis.","V",7.6
2454243.4097,"R AQL","Vis.","V",7.6
2454243.55,"R AQL","Vis.","V",7.9
2454243.8,"R AQL","Vis.","V",7.4
2454243.8,"R AQL","Vis.","V",7.6
2454244.7431,"R AQL","Vis.","V",7.3
2454245.41181,"R AQL","Vis.","V",7.4
2454246.3958,"R AQL","Vis.","V",7.4
2454246.52,"R AQL","Vis.","V",7.4
2454246.7444,"R AQL","Vis.","Z",6.99
2454247.71181,"R AQL","Vis.","V",7.3
2454248.7715,"R AQL","Vis.","V",7.1
2454248.8,"R AQL","Vis.","V",7.2
2454251.7,"R AQL","Vis.","V",6.6
2454252.3902,"R AQL","Vis.","V",7.1
2454253.7181,"R AQL","Vis.","Z",6.85
2454255.4514,"R AQL","Vis.","V",7.2
2454256.4875,"R AQL","Vis.","V",7.2
2454257.50556,"R AQL","Vis.","V",7.1
2454257.856,"R AQL","Vis.","V",7.2
2454258.434,"R AQL","Vis.","V",7
2454259.4063,"R AQL","Vis.","Z",6.7
2454259.4938,"R AQL","Vis.","V",7.2
2454259.7,"R AQL","Vis.","V",6.9
2454260.4368,"R AQL","Vis.","V",6.9
2454260.7313,"R AQL","Vis.","V",7
2454260.7563,"R AQL","Vis.","V",7
2454261.4271,"R AQL","Vis.","V",6.8
2454261.54306,"R AQL","Vis.","V",6.8
2454261.7,"R AQL","Vis.","V",7.5
2454262.4049,"R AQL","Vis.","V",6.8
2454263.3747,"R AQL","Vis.","Z",6.7
2454263.4549,"R AQL","Vis.","V",6.6
2454263.591,"R AQL","Vis.","V",7.1
2454263.6326,"R AQL","Vis.","V",7.1
2454263.691,"R AQL","Vis.","V",6.9
2454264.4097,"R AQL","Vis.","V",6.9
2454264.4278,"R AQL","Vis.","V",6.8
2454264.52569,"R AQL","Vis.","V",7
2454264.53,"R AQL","Vis.","V",7.1
2454265.3771,"R AQL","Vis.","V",6.9
2454265.8,"R AQL","Vis.","V",7
2454266.44,"R AQL","Vis.","V",7
2454267.441,"R AQL","Vis.","V",7.1
2454267.4829,"R AQL","Vis.","V",7
2454267.7569,"R AQL","Vis.","V",6.8
2454268.3767,"R AQL","Vis.","Z",6.8
2454268.384,"R AQL","Vis.","V",7.1
2454268.4549,"R AQL","Vis.","V",6.6
2454268.4958,"R AQL","Vis.","V",7.5
2454269.3,"R AQL","Vis.","V",7.4
2454269.3,"R AQL","Vis.","V",6.5
2454269.35,"R AQL","Vis.","V",7.1
2454269.3813,"R AQL","Vis.","V",7.1
2454269.4,"R AQL","Vis.","V",7
2454269.4132,"R AQL","Vis.","V",7.1
2454269.5,"R AQL","Vis.","V",7.5
2454269.5477,"R AQL","Vis.","V",7.1
2454269.6,"R AQL","Vis.","V",6.9
2454269.7153,"R AQL","Vis.","Z",6.75
2454270.35,"R AQL","V","V",7
2454270.39,"R AQL","Vis.","V",7.4
2454270.40625,"R AQL","Vis.","V",7.2
2454271.37,"R AQL","Vis.","V",7.2
2454271.378,"R AQL","Vis.","Z",6.9
2454271.4063,"R AQL","Vis.","V",7.2
2454271.4153,"R AQL","Vis.","V",7
2454271.4514,"R AQL","Vis.","V",7.1
2454271.45208,"R AQL","Vis.","V",7.1
2454271.4653,"R AQL","Vis.","V",6.5
2454271.57,"R AQL","Vis.","V",7.2
2454271.9,"R AQL","Vis.","V",7.3
2454272.4236,"R AQL","Vis.","V",6.8
2454272.6521,"R AQL","Vis.","V",7.6
2454273,"R AQL","Vis.","V",7.2
2454273.42708,"R AQL","Vis.","V",7.4
2454273.4694,"R AQL","Vis.","V",7.5
2454274.45,"R AQL","Vis.","V",7
2454274.6708,"R AQL","Vis.","V",7.2
2454275.3,"R AQL","Vis.","V",7
2454275.3542,"R AQL","Vis.","V",7.3
2454275.4,"R AQL","Vis.","V",7.6
2454275.4819,"R AQL","Vis.","V",7.5
2454275.5,"R AQL","Vis.","V",7.5
2454275.7194,"R AQL","Vis.","Z",6.87
2454276.3903,"R AQL","Vis.","V",7
2454276.3985,"R AQL","Vis.","Z",7.1
2454276.4208,"R AQL","Vis.","V",7.2
2454276.4375,"R AQL","Vis.","V",7.5
2454276.80486,"R AQL","Vis.","V",7.1
2454277.6,"R AQL","Vis.","V",7.5
2454278.3681,"R AQL","Vis.","V",7.4
2454278.3875,"R AQL","Vis.","V",7.3
2454278.4236,"R AQL","Vis.","V",6.5
2454278.6757,"R AQL","Vis.","V",7.5
2454279.46,"R AQL","Vis.","V",7.2
2454279.62153,"R AQL","Vis.","V",7.4
2454280.4097,"R AQL","Vis.","V",6.4
2454280.4479,"R AQL","Vis.","V",7.5
2454280.8,"R AQL","Vis.","V",7.3
2454281.6625,"R AQL","Vis.","V",7.5
2454282.4,"R AQL","Vis.","V",7.3
2454283.4583,"R AQL","Vis.","V",7.5
2454283.76458,"R AQL","Vis.","V",7.5
2454284.3,"R AQL","Vis.","V",7.1
2454284.4,"R AQL","Vis.","V",7.4
2454285.3528,"R AQL","Vis.","V",7.7
2454285.37986,"R AQL","Vis.","V",7.6
2454285.42,"R AQL","Vis.","V",7.2
2454286.3931,"R AQL","Vis.","V",7.4
2454286.42,"R AQL","Vis.","V",7.6
2454286.45833,"R AQL","Vis.","V",7.6
2454286.4729,"R AQL","Vis.","V",7.6
2454286.7771,"R AQL","Vis.","V",7.5
2454287.44,"R AQL","Vis.","V",7.1
2454288.3514,"R AQL","Vis.","V",7.6
2454288.4,"R AQL","Vis.","V",7.8
2454288.4229,"R AQL","Vis.","V",8
2454288.45,"R AQL","Vis.","V",7
2454288.5,"R AQL","Vis.","V",7.7
2454289.3,"R AQL","Vis.","V",7.6
2454289.3,"R AQL","Vis.","V",7.7
2454289.38,"R AQL","Vis.","V",7.6
2454289.42,"R AQL","Vis.","V",7.9
2454289.4261,"R AQL","Vis.","V",7.6
2454289.4757,"R AQL","Vis.","V",7.8
2454289.4938,"R AQL","Vis.","V",7.6
2454290.3736,"R AQL","Vis.","V",7.9
2454290.4479,"R AQL","Vis.","V",7.9
2454290.4549,"R AQL","Vis.","V",7.9
2454290.5,"R AQL","Vis.","V",6.7
2454290.5,"R AQL","Vis.","V",7.6
2454290.625,"R AQL","Vis.","V",7.8
2454291.3933,"R AQL","Vis.","Z",7.7
2454291.52014,"R AQL","Vis.","V",7.9
2454292.4299,"R AQL","Vis.","V",7.8
2454292.51,"R AQL","Vis.","V",7.3
2454292.5646,"R AQL","Vis.","Z",7.53
2454293.3847,"R AQL","Vis.","V",8.2
2454293.39236,"R AQL","Vis.","V",8
2454293.4125,"R AQL","Vis.","V",7.7
2454293.6,"R AQL","Vis.","V",7.6
2454293.646,"R AQL","Vis.","V",7.9
2454293.7,"R AQL","Vis.","V",7.9
2454293.7028,"R AQL","Vis.","V",7.7
2454293.71111,"R AQL","Vis.","V",7.6
2454293.8,"R AQL","Vis.","V",7.7
2454294.3324,"R AQL","Vis.","V",7.5
2454294.3875,"R AQL","Vis.","V",7.9
2454294.4,"R AQL","Vis.","V",7.4
2454294.4306,"R AQL","Vis.","V",7.9
2454295.4,"R AQL","Vis.","V",7.9
2454295.4021,"R AQL","Vis.","V",7.5
2454295.5,"R AQL","Vis.","V",7.7
2454295.5,"R AQL","Vis.","V",7.8
2454295.6444,"R AQL","Vis.","V",7.7
2454296.3611,"R AQL","Vis.","V",8
2454296.3889,"R AQL","Vis.","V",7.6
2454296.4285,"R AQL","Vis.","V",7.9
2454296.4313,"R AQL","Vis.","V",7.6
2454296.4444,"R AQL","Vis.","V",7.8
2454296.4972,"R AQL","Vis.","Z",7.62
2454296.5035,"R AQL","Vis.","V",7.7
2454296.5069,"R AQL","Vis.","V",7.9
2454296.52,"R AQL","Vis.","V",7.6
2454296.56,"R AQL","Vis.","V",8.2
2454297.34,"R AQL","Vis.","V",7.7
2454297.3749,"R AQL","Vis.","Z",8.1
2454297.41,"R AQL","Vis.","V",7.4
2454297.4389,"R AQL","Vis.","V",8
2454297.4396,"R AQL","Vis.","V",7.8
2454297.45,"R AQL","V","V",7.9
2454297.45,"R AQL","Vis.","V",7.7
2454297.53125,"R AQL","Vis.","V",8
2454298.35,"R AQL","Vis.","V",8
2454298.4028,"R AQL","Vis.","V",8
2454298.45139,"R AQL","Vis.","V",7.9
2454298.45694,"R AQL","Vis.","V",7.8
2454298.4604,"R AQL","Vis.","V",7.8
2454298.4819,"R AQL","Vis.","V",7.7
2454299,"R AQL","Vis.","V",7.7
2454299.4472,"R AQL","Vis.","V",7.9
2454299.45,"R AQL","Vis.","V",8
2454299.4701,"R AQL","Vis.","V",7.7
2454299.52,"R AQL","Vis.","V",7.9
2454299.52,"R AQL","Vis.","V",7.9
2454300.4,"R AQL","Vis.","V",8.7
2454300.4,"R AQL","Vis.","V",7.9
2454300.4,"R AQL","Vis.","V",7.9
2454300.4037,"R AQL","Vis.","Z",8.4
2454300.4243,"R AQL","Vis.","V",7.9
2454300.4313,"R AQL","Vis.","V",7.8
2454301.39028,"R AQL","Vis.","V",8.3
2454301.4472,"R AQL","Vis.","V",7.9
2454301.4903,"R AQL","Vis.","V",8
2454301.7056,"R AQL","Vis.","V",8
2454302.35,"R AQL","Vis.","V",8
2454302.4,"R AQL","Vis.","V",7.8
2454302.41,"R AQL","Vis.","V",8
2454302.41875,"R AQL","Vis.","V",7.8
2454302.42083,"R AQL","Vis.","V",7.9
2454302.4514,"R AQL","Vis.","V",8
2454302.63889,"R AQL","Vis.","V",8.1
2454302.7,"R AQL","Vis.","V",7.6
2454303.6,"R AQL","Vis.","V",8
2454303.6285,"R AQL","Vis.","V",8.1
2454304.3569,"R AQL","Vis.","V",8.2
2454304.3972,"R AQL","Vis.","V",8
2454304.3986,"R AQL","Vis.","V",7.9
2454304.4097,"R AQL","Vis.","V",7.8
2454304.4556,"R AQL","Vis.","V",8.2
2454305.36,"R AQL","Vis.","V",7.5
2454305.3902,"R AQL","Vis.","V",7.9
2454305.3995,"R AQL","Vis.","Z",8.4
2454305.46,"R AQL","Vis.","V",7.9
2454305.941,"R AQL","V","V",7.84
2454306.375,"R AQL","Vis.","V",8.1
2454306.4743,"R AQL","Vis.","Z",7.94
2454307.3,"R AQL","Vis.","V",8.2
2454307.4306,"R AQL","Vis.","V",8
2454307.49236,"R AQL","Vis.","V",8.2
2454308.3722,"R AQL","Vis.","V",7.9
2454308.4153,"R AQL","Vis.","V",8.3
2454308.4979,"R AQL","Vis.","Z",8.08
2454308.51111,"R AQL","Vis.","V",8.4
2454309.4,"R AQL","Vis.","V",7.9
2454309.44,"R AQL","Vis.","V",8
2454309.5,"R AQL","Vis.","V",8.2
2454311.4,"R AQL","Vis.","V",8.2
2454312.4,"R AQL","Vis.","V",7.8
2454312.4,"R AQL","Vis.","V",7.9
2454312.46806,"R AQL","Vis.","V",8.1
2454312.6,"R AQL","Vis.","V",8.2
2454312.6431,"R AQL","Vis.","V",8
2454313.3658,"R AQL","Vis.","V",8.8
2454313.37,"R AQL","Vis.","V",7.8
2454313.4104,"R AQL","Vis.","V",7.8
2454313.5854,"R AQL","Vis.","V",8
2454313.6,"R AQL","Vis.","V",8.2
2454314.3924,"R AQL","Vis.","V",8
2454314.4,"R AQL","Vis.","V",8.3
2454314.63056,"R AQL","Vis.","V",8.7
2454315.3333,"R AQL","Vis.","V",8.5
2454315.3576,"R AQL","Vis.","V",8.8
2454315.3638,"R AQL","Vis.","Z",8.2
2454315.4,"R AQL","Vis.","V",8.6
2454315.425,"R AQL","Vis.","V",8.4
2454315.42708,"R AQL","Vis.","V",7.8
2454315.43125,"R AQL","Vis.","V",7.9
2454315.6438,"R AQL","Vis.","V",8.3
2454316.3,"R AQL","Vis.","V",7.9
2454316.4,"R AQL","Vis.","V",8.8
2454316.5,"R AQL","Vis.","V",8.3
2454316.51667,"R AQL","Vis.","V",8.5
2454316.64167,"R AQL","Vis.","V",8
2454317,"R AQL","Vis.","V",8.1
2454317.3347,"R AQL","Vis.","V",8.2
2454317.3688,"R AQL","Vis.","V",8
2454317.37778,"R AQL","Vis.","V",8.2
2454317.4028,"R AQL","Vis.","V",7.9
2454317.4174,"R AQL","Vis.","V",8
2454317.434,"R AQL","Vis.","V",8.5
2454318.3594,"R AQL","Vis.","V",8.8
2454318.39,"R AQL","Vis.","V",8.2
2454318.3917,"R AQL","Vis.","V",8
2454318.4,"R AQL","Vis.","V",8.5
2454318.4069,"R AQL","Vis.","V",7.7
2454318.46528,"R AQL","Vis.","V",8.5
2454319.3,"R AQL","Vis.","V",8.8
2454319.35,"R AQL","Vis.","V",8.8
2454319.64653,"R AQL","Vis.","V",8.4
2454320.341,"R AQL","Vis.","V",8.6
2454320.4,"R AQL","Vis.","V",8.7
2454320.8,"R AQL","Vis.","V",8.1
2454321.3409,"R AQL","Vis.","Z",8.4
2454321.4,"R AQL","Vis.","V",8.3
2454321.4,"R AQL","Vis.","V",8
2454322.3,"R AQL","Vis.","V",7.9
2454322.6,"R AQL","Vis.","V",8.4
2454322.6556,"R AQL","Vis.","V",8.8
2454322.6563,"R AQL","Vis.","V",8.7
2454322.9,"R AQL","Vis.","V",8.4
2454323.37,"R AQL","Vis.","V",8.6
2454324.2674,"R AQL","Vis.","V",8.5
2454325.3993,"R AQL","Vis.","V",8
2454325.5,"R AQL","Vis.","V",8.9
2454326.3736,"R AQL","Vis.","V",8.8
2454326.4764,"R AQL","Vis.","V",8.4
2454326.6,"R AQL","Vis.","V",8.5
2454326.68264,"R AQL","Vis.","V",9.2
2454326.7375,"R AQL","Vis.","V",9.2
2454327.3674,"R AQL","Vis.","V",8.6
2454327.3944,"R AQL","Vis.","V",8.8
2454327.4,"R AQL","Vis.","V",8.6
2454327.4424,"R AQL","Vis.","V",8.9
2454327.65625,"R AQL","Vis.","V",8.5
2454328.3,"R AQL","Vis.","V",7.9
2454328.3,"R AQL","Vis.","V",9.4
2454328.38,"R AQL","Vis.","V",8.3
2454328.51,"R AQL","Vis.","V",8.7
2454329.38,"R AQL","Vis.","V",8.6
2454329.4,"R AQL","Vis.","V",9
2454329.43819,"R AQL","Vis.","V",8.5
2454329.44028,"R AQL","Vis.","V",8.5
2454329.6,"R AQL","Vis.","V",7.9
2454329.6125,"R AQL","Vis.","V",8.8
2454329.67986,"R AQL","Vis.","V",8.9
2454330.4,"R AQL","Vis.","V",8.7
2454330.659,"R AQL","Vis.","V",8.5
2454331.3278,"R AQL","Vis.","V",8.8
2454331.3423,"R AQL","Vis.","Z",8.4
2454331.4,"R AQL","Vis.","V",9.2
2454331.42361,"R AQL","Vis.","V",8.9
2454331.47083,"R AQL","Vis.","V",9.2
2454332.3368,"R AQL","Vis.","V",8.7
2454333.3,"R AQL","Vis.","V",8.8
2454333.3056,"R AQL","Vis.","V",9.1
2454333.6,"R AQL","Vis.","V",8.8
2454334.3173,"R AQL","Vis.","Z",9.1
2454335.2,"R AQL","Vis.","V",8
2454335.3958,"R AQL","Vis.","V",9.1
2454335.4021,"R AQL","Vis.","V",9
2454335.621,"R AQL","Vis.","V",9.3
2454336.3739,"R AQL","Vis.","V",9.2
2454336.3771,"R AQL","Vis.","V",9.4
2454337.3319,"R AQL","Vis.","V",9
2454337.3819,"R AQL","Vis.","V",9.3
2454337.4,"R AQL","Vis.","V",9.3
2454338.39,"R AQL","Vis.","V",9.3
2454338.4181,"R AQL","Vis.","V",9.3
2454338.6208,"R AQL","Vis.","V",8.9
2454339.3,"R AQL","Vis.","V",8.7
2454339.41,"R AQL","Vis.","V",9.6
2454340.4,"R AQL","Vis.","V",9.1
2454340.6,"R AQL","Vis.","V",9.1
2454341.3,"R AQL","Vis.","V",9.5
2454342.2813,"R AQL","Vis.","V",8.9
2454342.3625,"R AQL","Vis.","V",9.5
2454342.3785,"R AQL","Vis.","V",9.1
2454343.3319,"R AQL","Vis.","V",9.3
2454343.5931,"R AQL","Vis.","V",9.1
2454343.6,"R AQL","Vis.","V",9.3
2454344.5986,"R AQL","Vis.","V",8.8
2454344.6,"R AQL","Vis.","V",8.8
2454345.4,"R AQL","V","V",8.45
2454345.4,"R AQL","Vis.","V",9.7
2454345.45,"R AQL","Vis.","V",9.7
2454345.52083,"R AQL","Vis.","V",8.8
2454345.64583,"R AQL","Vis.","V",8.8
2454345.7368,"R AQL","Vis.","V",9.2
2454346.28,"R AQL","Vis.","V",9.2
2454346.2988,"R AQL","Vis.","V",9.5
2454346.3,"R AQL","Vis.","V",9.9
2454346.3,"R AQL","Vis.","V",9.2
2454346.4,"R AQL","V","V",8.54
2454346.4132,"R AQL","Vis.","V",8.5
2454347.34,"R AQL","Vis.","V",9.8
2454347.4,"R AQL","V","V",8.17
2454348.3,"R AQL","V","V",7.92
2454348.3389,"R AQL","Vis.","V",8
2454348.3444,"R AQL","Vis.","V",9.4
2454348.4,"R AQL","Vis.","V",9.3
2454349.3,"R AQL","Vis.","V",8.6
2454349.4375,"R AQL","Vis.","V",9.5
2454349.5,"R AQL","Vis.","V",9.8
2454349.60764,"R AQL","Vis.","V",9.2
2454350.2743,"R AQL","Vis.","V",9.3
2454350.3333,"R AQL","Vis.","V",9
2454350.34,"R AQL","Vis.","V",9.9
2454350.3549,"R AQL","Vis.","V",9.5
2454351.3,"R AQL","Vis.","V",9.4
2454351.4,"R AQL","Vis.","V",9.4
2454351.4,"R AQL","Vis.","V",9.4
2454351.5,"R AQL","Vis.","V",9.3
2454352.3,"R AQL","Vis.","V",9.7
2454352.3,"R AQL","V","V",8.47
2454352.7618,"R AQL","Vis.","V",9.5
2454353.2951,"R AQL","Vis.","V",8.8
2454353.36,"R AQL","Vis.","V",9.4
2454353.4,"R AQL","Vis.","V",9.9
2454353.6,"R AQL","Vis.","V",9.5
2454354.3,"R AQL","V","V",7.84
2454354.34,"R AQL","Vis.","V",9.9
2454355.6,"R AQL","Vis.","V",9.5
2454355.658,"R AQL","Vis.","V",9.4
2454356.3,"R AQL","Vis.","V",9.5
2454356.3,"R AQL","Vis.","V",8.8
2454356.3086,"R AQL","Vis.","V",9.8
2454356.31,"R AQL","Vis.","V",9.4
2454356.33,"R AQL","Vis.","V",9.2
2454356.4,"R AQL","Vis.","V",9.9
2454356.6,"R AQL","Vis.","V",9.6
2454357.2674,"R AQL","Vis.","V",9.4
2454357.3,"R AQL","Vis.","V",10.7
2454357.3264,"R AQL","Vis.","V",9.7
2454357.3333,"R AQL","Vis.","V",9.9
2454357.35694,"R AQL","Vis.","V",10
2454357.3854,"R AQL","Vis.","V",10.2
2454357.4063,"R AQL","Vis.","V",9.6
2454357.6215,"R AQL","Vis.","V",9.2
2454358.3,"R AQL","Vis.","V",9.6
2454358.34,"R AQL","Vis.","V",10.3
2454359.3,"R AQL","Vis.","V",9.5
2454359.3958,"R AQL","Vis.","V",8.9
2454360.3,"R AQL","Vis.","V",9.7
2454360.3958,"R AQL","Vis.","V",9.7
2454360.5,"R AQL","Vis.","V",9.8
2454360.6,"R AQL","Vis.","V",9.6
2454360.6076,"R AQL","Vis.","V",10.2
2454361.33,"R AQL","Vis.","V",10.4
2454362.4,"R AQL","Vis.","V",9.9
2454362.4,"R AQL","Vis.","V",10
2454362.4,"R AQL","V","V",8.22
2454363.28056,"R AQL","Vis.","V",9.4
2454363.3,"R AQL","Vis.","V",9.2
2454363.3181,"R AQL","Vis.","V",10.1
2454363.3216,"R AQL","Vis.","V",9.3
2454363.5,"R AQL","Vis.","V",9.8
2454363.6,"R AQL","Vis.","V",8.9
2454364.3,"R AQL","Vis.","V",9.9
2454364.3,"R AQL","Vis.","V",9.7
2454364.3,"R AQL","Vis.","V",9.7
2454364.32,"R AQL","Vis.","V",9.5
2454364.33,"R AQL","Vis.","V",9.2
2454364.4,"R AQL","V","V",9.02
2454366.33,"R AQL","Vis.","V",10.4
2454368.2326,"R AQL","Vis.","V",10.2
2454368.2736,"R AQL","Vis.","V",9.7
2454368.3,"R AQL","Vis.","V",9.8
2454368.434,"R AQL","Vis.","V",10
2454368.50139,"R AQL","Vis.","V",10.1
2454370.2,"R AQL","Vis.","V",9.1
2454370.5944,"R AQL","Vis.","V",10.3
2454372.31597,"R AQL","Vis.","V",10.2
2454372.5847,"R AQL","Vis.","V",10
